"PHYSICALID","the_geom","ST_WIDTH","SHAPE_Leng","start_lon","start_lat","end_lon","end_lat","start_ID","end_ID"
1017,"LINESTRING (-73.98504363809317 40.753554148214675, -73.98459584284873 40.75417694187132)",68,258.606731371,-73.9850436380932,40.7535541482147,-73.9845958428487,40.7541769418713,"-73.98504 40.75355","-73.9846 40.75418"
3438,"LINESTRING (-73.93647142657309 40.80567022156501, -73.93607525074063 40.80621481289948, -73.93601638793504 40.80629572600942)",38,260.393080774,-73.9364714265731,40.805670221565,-73.936016387935,40.8062957260094,"-73.93647 40.80567","-73.93602 40.8063"
4150,"LINESTRING (-73.99028587300594 40.719082141204375, -73.98981433115792 40.71893787426343)",46,140.884109328,-73.9902858730059,40.7190821412044,-73.9898143311579,40.7189378742634,"-73.99029 40.71908","-73.98981 40.71894"
2327,"LINESTRING (-73.95314672994822 40.785916870312796, -73.95266136728188 40.78659501962439)",42,281.265831206,-73.9531467299482,40.7859168703128,-73.9526613672819,40.7865950196244,"-73.95315 40.78592","-73.95266 40.7866"
119257,"LINESTRING (-73.92228173548406 40.85985712061928, -73.92253182513231 40.85974937772077, -73.92255149362016 40.8597610899096, -73.92257081973185 40.85977312568768, -73.92258979553093 40.859785479186506, -73.92260841087484 40.859798144201136, -73.92262665804793 40.85981111469572, -73.92264452712726 40.85982438530299, -73.92266201017803 40.85983794864684, -73.92267909926368 40.85985179885878, -73.92269578534516 40.85986592939952, -73.92271206070825 40.85988033289306, -73.9227279182995 40.85989500296894, -73.92274334974192 40.85990993292083, -73.92275834798339 40.859925115205584, -73.92277290553025 40.859940542447376, -73.92278701599224 40.85995620710352, -73.92280067209558 40.8599721024684, -73.92281386811247 40.85998822049722, -73.92282659677026 40.86000455347921, -73.92283885256099 40.860021094039816, -73.92285062931614 40.86003783363136, -73.92286192196947 40.86005476454457, -73.92287272457284 40.860071878399424, -73.92288303205936 40.860089167989166, -73.92289284002682 40.860106623762185, -73.92290214296716 40.86012423834389, -73.92291093691846 40.860142003020556, -73.92291921791836 40.8601599094135, -73.92292698178464 40.86017794847375, -73.92293422433326 40.86019611266009, -73.92294094248643 40.860214391919186, -73.92294713338438 40.860232778375604, -73.92295279350638 40.860251263315874, -73.92295792087629 40.86026983802755, -73.92296251219493 40.86028849295968, -73.92296656548612 40.86030721939981, -73.92297007921418 40.860326009305844, -73.92297305228725 40.86034485245817, -73.92297548140479 40.86036374047851, -73.92297736613574 40.8603826641528, -73.92297870715124 40.860401615105346, -73.92297950137362 40.86042058311524, -73.92297975057687 40.86043956014253, -73.92297945322687 40.860458536804906, -73.9229786097753 40.860477503721356, -73.92297722067308 40.860496452180975, -73.9229752870331 40.86051537347328, -73.92297280974857 40.860534258050016, -73.92296978949146 40.860553096865345, -73.92296622781636 40.86057188087401, -73.92296212605622 40.86059060186822, -73.92295748709034 40.86060925013348, -73.92295231247313 40.860627816792054, -73.92294660442039 40.86064629346916, -73.92294036735579 40.86066467061889, -73.92293360172935 40.86068294036784, -73.92292631262657 40.86070109333805)",0,466.745693262,-73.9222817354841,40.8598571206193,-73.9229263126266,40.8607010933381,"-73.92228 40.85986","-73.92293 40.8607"
27986,"LINESTRING (-73.93358429578622 40.84702630908543, -73.93351413501993 40.846997651285626)",35,22.0412552128,-73.9335842957862,40.8470263090854,-73.9335141350199,40.8469976512856,"-73.93358 40.84703","-73.93351 40.847"
3353,"LINESTRING (-73.97743506071382 40.74953989486226, -73.97698570728346 40.75015695875316)",50,256.989443096,-73.9774350607138,40.7495398948623,-73.9769857072835,40.7501569587532,"-73.97744 40.74954","-73.97699 40.75016"
2215,"LINESTRING (-73.97767310013057 40.74225858068617, -73.97720589231535 40.742854219677376)",70,252.694778372,-73.9776731001306,40.7422585806862,-73.9772058923154,40.7428542196774,"-73.97767 40.74226","-73.97721 40.74285"
99658,"LINESTRING (-73.99482160118637 40.73034986559786, -73.99556245450492 40.73071521466883)",32,244.700444834,-73.9948216011864,40.7303498655979,-73.9955624545049,40.7307152146688,"-73.99482 40.73035","-73.99556 40.73072"
132328,"LINESTRING (-73.95221520532834 40.75786381344436, -73.95214372961358 40.75800090794056, -73.95182497498396 40.75840920246025, -73.95182035078982 40.75843757841282, -73.95181923784409 40.7584411253088, -73.95181767398894 40.75844457200317, -73.95181567246685 40.758447885666406, -73.95181325312934 40.75845103397431, -73.9518104400124 40.75845398678218, -73.95180725935414 40.75845671528654, -73.95180374179655 40.75845919403624, -73.95179992194693 40.758461398084364, -73.95179583595123 40.75846330734291, -73.95179152414133 40.75846490189311, -73.95175354521649 40.75848064130397)",0,262.406859182,-73.9522152053283,40.7578638134444,-73.9517535452165,40.758480641304,"-73.95222 40.75786","-73.95175 40.75848"
92823,"LINESTRING (-73.96016305731652 40.81973174483226, -73.9610832784296 40.81873604684487)",20,443.254922243,-73.9601630573165,40.8197317448323,-73.9610832784296,40.8187360468449,"-73.96016 40.81973","-73.96108 40.81874"
79828,"LINESTRING (-74.00302949461836 40.71558506543699, -74.00211455770949 40.71515891016285)",35,297.38408055,-74.0030294946184,40.715585065437,-74.0021145577095,40.7151589101628,"-74.00303 40.71559","-74.00211 40.71516"
21722,"LINESTRING (-73.96322991911046 40.77767704736186, -73.96162831735272 40.77700280484772)",30,507.05546479,-73.9632299191105,40.7776770473619,-73.9616283173527,40.7770028048477,"-73.96323 40.77768","-73.96163 40.777"
679,"LINESTRING (-73.99259915855605 40.715113107792455, -73.99340073276583 40.71535475412318)",44,239.015347408,-73.992599158556,40.7151131077925,-73.9934007327658,40.7153547541232,"-73.9926 40.71511","-73.9934 40.71535"
1941,"LINESTRING (-73.9818224434471 40.75219712693084, -73.98137150401968 40.752813852620775)",54,257.092583205,-73.9818224434471,40.7521971269308,-73.9813715040197,40.7528138526208,"-73.98182 40.7522","-73.98137 40.75281"
67312,"LINESTRING (-73.99533928269867 40.75757769866773, -73.99529722467764 40.75765967861486)",20,32.0602570484,-73.9953392826987,40.7575776986677,-73.9952972246776,40.7576596786149,"-73.99534 40.75758","-73.9953 40.75766"
3780,"LINESTRING (-73.96097971807933 40.796738644045305, -73.96052271735704 40.79736846896001)",60,262.041563977,-73.9609797180793,40.7967386440453,-73.960522717357,40.79736846896,"-73.96098 40.79674","-73.96052 40.79737"
2586,"LINESTRING (-73.98443161441539 40.728768437886366, -73.98399733850663 40.729369684083295)",70,249.943103986,-73.9844316144154,40.7287684378864,-73.9839973385066,40.7293696840833,"-73.98443 40.72877","-73.984 40.72937"
21831,"LINESTRING (-73.96727126686 40.76348023765427, -73.9656695995005 40.76280455560932)",35,507.408090893,-73.96727126686,40.7634802376543,-73.9656695995005,40.7628045556093,"-73.96727 40.76348","-73.96567 40.7628"
1713,"LINESTRING (-73.99498358134308 40.76030016182294, -73.99569464355086 40.76060075156599)",35,225.381040284,-73.9949835813431,40.7603001618229,-73.9956946435509,40.760600751566,"-73.99498 40.7603","-73.99569 40.7606"
31983,"LINESTRING (-74.01268806175729 40.7172980945526, -74.01281566910893 40.71735629834883, -74.01295915015639 40.71743019597663)",0,89.2725350091,-74.0126880617573,40.7172980945526,-74.0129591501564,40.7174301959766,"-74.01269 40.7173","-74.01296 40.71743"
2882,"LINESTRING (-73.95658886341327 40.81821993482113, -73.95613082197116 40.81884743468818)",30,261.420591826,-73.9565888634133,40.8182199348211,-73.9561308219712,40.8188474346882,"-73.95659 40.81822","-73.95613 40.81885"
117371,"LINESTRING (-73.92957984734166 40.79789807000685, -73.92955669348467 40.7977392804024, -73.92954308706966 40.79749577674168, -73.92955118804248 40.797252970846095, -73.9295616577663 40.79720229742439, -73.92958884578215 40.797152030076475, -73.92963257067342 40.797106923540994, -73.92968955641732 40.797071379529854, -73.92975419587142 40.79704811403942, -73.92982023208498 40.79703751944414)",32,353.297306375,-73.9295798473417,40.7978980700069,-73.929820232085,40.7970375194441,"-73.92958 40.7979","-73.92982 40.79704"
2600,"LINESTRING (-73.97760270204478 40.7381717955869, -73.97714764811403 40.738795460351156)",70,259.86868546,-73.9776027020448,40.7381717955869,-73.977147648114,40.7387954603512,"-73.9776 40.73817","-73.97715 40.7388"
158383,"LINESTRING (-73.97364302710403 40.74632760754218, -73.97277828245664 40.74595729562675)",40,274.983570218,-73.973643027104,40.7463276075422,-73.9727782824566,40.7459572956268,"-73.97364 40.74633","-73.97278 40.74596"
103804,"LINESTRING (-73.97570855061718 40.731147780509545, -73.9756973928783 40.731161414146634, -73.97568575447308 40.73117481264136, -73.9756736437732 40.73118796678139, -73.9756610689304 40.731200866684276, -73.97564803963799 40.731213502467796, -73.97563456514831 40.73122586575745, -73.97562065647621 40.73123794633627, -73.97560632199274 40.73124973700228, -73.97559157359383 40.731261227203646, -73.9755764218527 40.73127241007385, -73.97556087756364 40.731283276568604, -73.97554495152046 40.73129381898383, -73.97552865715986 40.73130402928094, -73.97551200483494 40.73131390042588, -73.97549500688099 40.73132342538499, -73.97547767651442 40.731332596287174, -73.97546002651056 40.73134140710408, -73.97544206920462 40.731349851137125, -73.97542381759226 40.73135792219044, -73.97540528555007 40.73136561406838, -73.97538648651366 40.73137292208295, -73.9753674343598 40.73137983970342, -73.97534814362496 40.73138636307971, -73.97532862686437 40.731392486350934, -73.97530889971569 40.73139820549968, -73.97528897649542 40.73140351617325, -73.97526887151989 40.73140841452153, -73.9752485991054 40.731412896694316, -73.97522817488924 40.73141696001454, -73.97520761340753 40.73142060180478, -73.9751869296374 40.73142381804755, -73.97516613921552 40.731426607741035, -73.97514525799963 40.73142896753802, -73.97512429964424 40.73143089693888, -73.9751032800067 40.73143239376912, -73.9750822153844 40.73143345702708, -73.97506111965197 40.731434086380695, -73.97504001042826 40.731434280493566, -73.97404958677312 40.73099507262757)",32,540.069841009,-73.9757085506172,40.7311477805095,-73.9740495867731,40.7309950726276,"-73.97571 40.73115","-73.97405 40.731"
3397,"LINESTRING (-73.95654650812463 40.77818010057944, -73.95608218658035 40.778814130556604)",50,264.380810989,-73.9565465081246,40.7781801005794,-73.9560821865803,40.7788141305566,"-73.95655 40.77818","-73.95608 40.77881"
81558,"LINESTRING (-73.94422334927928 40.78393330713181, -73.94351860829279 40.783632457179955)",40,223.839074448,-73.9442233492793,40.7839333071318,-73.9435186082928,40.78363245718,"-73.94422 40.78393","-73.94352 40.78363"
129050,"LINESTRING (-74.0068115003622 40.74406132311033, -74.00697588661005 40.74413089043865)",30,52.1276650031,-74.0068115003622,40.7440613231103,-74.00697588661,40.7441308904386,"-74.00681 40.74406","-74.00698 40.74413"
144958,"LINESTRING (-73.97660930904775 40.71487873959389, -73.97661719164873 40.71486404188047)",14,5.78353465855,-73.9766093090477,40.7148787395939,-73.9766171916487,40.7148640418805,"-73.97661 40.71488","-73.97662 40.71486"
76345,"LINESTRING (-73.92124194177079 40.79569252518881, -73.92182140941333 40.79505846704722, -73.92293557937478 40.793839293919596, -73.92405105812415 40.7926186314319, -73.92415305327 40.792507015979425)",32,1413.04584846,-73.9212419417708,40.7956925251888,-73.92415305327,40.7925070159794,"-73.92124 40.79569","-73.92415 40.79251"
115332,"LINESTRING (-73.99976221980981 40.71061845986809, -74.00008619309114 40.71030871151154, -74.00022963126122 40.71039887837564, -74.00038865991341 40.71038226831507, -74.00075289387976 40.7106738316944)",0,386.875651439,-73.9997622198098,40.7106184598681,-74.0007528938798,40.7106738316944,"-73.99976 40.71062","-74.00075 40.71067"
135450,"LINESTRING (-73.92973577142186 40.784220049965896, -73.92972347380305 40.784183112183925, -73.92971064228118 40.78414627978324, -73.92969727773479 40.7841095564498, -73.92968338302492 40.784072946875824, -73.92966895880808 40.78403645625483, -73.92965400794598 40.78400008860899, -73.92963853043499 40.78396384812623, -73.92962253001801 40.78392773916425, -73.9296060071322 40.783891765911264, -73.92958896507892 40.78385593339482, -73.92957140495683 40.78382024546845, -73.92955332918625 40.78378470665654, -73.92953474040817 40.78374932114864, -73.9295156401615 40.78371409330111, -73.92949603130761 40.783679027303556, -73.92947591604634 40.78364412768024, -73.92945529657842 40.78360939811783, -73.92943417576481 40.783574843141, -73.92941255580568 40.78354046693892, -73.92901814228522 40.7829931325192, -73.92840126826148 40.78215423376858, -73.92765893413271 40.78119595573787)",0,1246.43143758,-73.9297357714219,40.7842200499659,-73.9276589341327,40.7811959557379,"-73.92974 40.78422","-73.92766 40.7812"
77738,"LINESTRING (-73.96164363263814 40.76005959223697, -73.96143611736484 40.759966013867015, -73.96095838522152 40.75975175856557)",15,220.490294867,-73.9616436326381,40.760059592237,-73.9609583852215,40.7597517585656,"-73.96164 40.76006","-73.96096 40.75975"
146511,"LINESTRING (-73.97651474026809 40.71442893399475, -73.97647362754789 40.71441732352261)",0,12.1569658943,-73.9765147402681,40.7144289339948,-73.9764736275479,40.7144173235226,"-73.97651 40.71443","-73.97647 40.71442"
159543,"LINESTRING (-73.99226680481078 40.72488316092583, -73.99163323602596 40.72461672405647)",32,200.654255997,-73.9922668048108,40.7248831609258,-73.991633236026,40.7246167240565,"-73.99227 40.72488","-73.99163 40.72462"
3020,"LINESTRING (-73.93823481041673 40.84691034299617, -73.93803616177877 40.84755775391384)",60,242.194553685,-73.9382348104167,40.8469103429962,-73.9380361617788,40.8475577539138,"-73.93823 40.84691","-73.93804 40.84756"
2182,"LINESTRING (-73.94339597572984 40.78930877827394, -73.94328762788743 40.789456892798924, -73.94323286226977 40.78953175862576, -73.94292777287747 40.789948822119136)",60,266.807912765,-73.9433959757298,40.7893087782739,-73.9429277728775,40.7899488221191,"-73.9434 40.78931","-73.94293 40.78995"
19257,"LINESTRING (-73.94703451182188 40.81582990406431, -73.9465465334913 40.816502340057305)",60,279.759919891,-73.9470345118219,40.8158299040643,-73.9465465334913,40.8165023400573,"-73.94703 40.81583","-73.94655 40.8165"
160767,"LINESTRING (-73.98158396749173 40.716435703596446, -73.98152950058814 40.7165409367671)",24,41.2056526838,-73.9815839674917,40.7164357035964,-73.9815295005881,40.7165409367671,"-73.98158 40.71644","-73.98153 40.71654"
2491,"LINESTRING (-73.97860724134185 40.750842484388826, -73.9785553179512 40.7509139659889)",32,29.7524509921,-73.9786072413418,40.7508424843888,-73.9785553179512,40.7509139659889,"-73.97861 40.75084","-73.97856 40.75091"
73467,"LINESTRING (-73.98652333215118 40.718112034849476, -73.98591092388061 40.71933897328667)",26,478.161050492,-73.9865233321512,40.7181120348495,-73.9859109238806,40.7193389732867,"-73.98652 40.71811","-73.98591 40.71934"
2164,"LINESTRING (-73.95223995226124 40.77719359766051, -73.95174238246975 40.77787430524743)",60,283.719686204,-73.9522399522612,40.7771935976605,-73.9517423824697,40.7778743052474,"-73.95224 40.77719","-73.95174 40.77787"
130179,"LINESTRING (-73.99472479457599 40.71421571257122, -73.9944356080198 40.71370525024323)",0,202.520389729,-73.994724794576,40.7142157125712,-73.9944356080198,40.7137052502432,"-73.99472 40.71422","-73.99444 40.71371"
2935,"LINESTRING (-73.94666606146373 40.83142716004633, -73.94571933698654 40.83272141326592)",40,539.436632629,-73.9466660614637,40.8314271600463,-73.9457193369865,40.8327214132659,"-73.94667 40.83143","-73.94572 40.83272"
2114,"LINESTRING (-73.974618996992 40.74651796646463, -73.9745811478171 40.74656856627312)",70,21.2094840612,-73.974618996992,40.7465179664646,-73.9745811478171,40.7465685662731,"-73.97462 40.74652","-73.97458 40.74657"
79620,"LINESTRING (-74.00809981879387 40.711994403896924, -74.00966812264812 40.71272457013366)",34,509.706945891,-74.0080998187939,40.7119944038969,-74.0096681226481,40.7127245701337,"-74.0081 40.71199","-74.00967 40.71272"
